 ,Label,Area,Mean,Min,Max,X,Y,Ch,Frame
3528,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,74.766,17.968,0,52,391.726,55.530,5,3
3529,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,38.530,27.048,0,64,95.213,502.135,5,3
3530,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,62.382,27.165,0,88,64.328,243.127,5,3
3531,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,42.383,10.139,0,32,302.943,359.199,5,3
3532,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,56.052,7.777,0,28,367.187,186.685,5,3
3533,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,50.089,30.857,4,80,458.557,575.794,5,3
3534,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,53.850,27.768,0,80,565.990,515.725,5,3
3535,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,52.382,8.708,0,40,114.063,378.079,5,3
3536,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,57.795,17.194,0,52,75.593,24.183,5,3
3537,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,47.520,21.622,0,88,598.600,447.391,5,3
3538,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,85.867,7.876,0,40,530.111,521.422,5,3
3539,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,70.730,35.123,4,84,380.776,602.358,5,3
3540,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,36.970,7.385,0,28,495.038,343.160,5,3
3541,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,45.135,15.179,0,104,608.240,438.165,5,3
3542,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,69.629,46.688,16,116,149.311,511.215,5,3
3543,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,39.631,45.556,12,88,48.693,465.163,5,3
3544,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,70.730,43.051,8,104,8.969,40.129,5,3
3545,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,43.025,14.789,0,44,333.944,129.917,5,3
3546,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,77.977,19.294,0,64,176.247,573.609,5,3
3547,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,65.226,76.338,28,180,215.592,407.754,5,3
3548,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,72.381,53.465,16,116,261.111,415.410,5,3
3549,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,47.979,95.128,44,192,288.508,504.936,5,3
3550,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,57.336,56.160,16,112,16.721,508.836,5,3
3551,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,38.622,37.976,12,84,366.038,609.469,5,3
3552,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,37.888,13.375,0,48,517.960,484.527,5,3
3553,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,81.371,29.443,4,96,55.632,93.985,5,3
3554,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,53.116,5.147,0,24,298.448,215.196,5,3
3555,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,62.840,54.972,12,100,532.591,428.032,5,3
3556,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,35.136,23.770,0,100,249.619,615.048,5,3
3557,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,57.428,30.971,8,76,324.857,119.127,5,3
3558,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,39.814,2.083,0,20,407.017,336.416,5,3
3559,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,89.719,27.710,0,156,187.147,534.714,5,3
3560,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,54.951,43.285,4,96,201.122,610.166,5,3
3561,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,56.510,11.416,0,36,272.267,206.855,5,3
3562,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,55.685,18.003,0,52,115.304,159.545,5,3
3563,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,97.242,42.562,12,116,375.132,332.578,5,3
3564,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,41.832,20.105,4,56,67.893,98.196,5,3
3565,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,65.226,26.942,0,80,34.223,318.312,5,3
3566,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,37.888,5.027,0,24,414.291,220.150,5,3
3567,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,56.694,23.476,0,72,181.179,422.716,5,3
3568,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,42.750,2.738,0,24,295.246,466.129,5,3
3569,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,33.576,8.536,0,36,19.106,466.318,5,3
3570,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,45.685,18.932,0,68,207.824,549.335,5,3
3571,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,49.722,15.048,0,56,10.316,15.065,5,3
3572,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,56.327,23.739,0,64,166.398,303.961,5,3
3573,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,74.124,23.173,0,72,198.757,570.600,5,3
3574,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,48.988,7.978,0,32,551.811,552.373,5,3
3575,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,35.044,40.848,12,80,207.533,532.921,5,3
3576,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,32.659,12.135,0,32,191.058,287.868,5,3
3577,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,52.933,22.967,0,96,163.111,503.558,5,3
3578,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,37.154,4.385,0,36,545.568,570.297,5,3
3579,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,61.097,1.748,0,24,48.760,611.083,5,3
3580,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,39.722,41.866,8,84,39.574,560.125,5,3
3581,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,62.473,19.348,0,52,564.331,449.714,5,3
3582,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,44.768,6.107,0,24,268.956,569.375,5,3
3583,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,60.272,36.828,4,104,13.848,266.792,5,3
3584,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T7_FRET050,66.418,17.768,0,64,371.730,135.334,5,3
3585,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,41.007,4.161,0,24,352.200,410.829,5,3
3586,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,48.162,17.973,0,100,194.620,277.810,5,3
3587,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,47.520,25.135,0,68,160.339,530.936,5,3
3588,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T7_FRET050,37.888,24.833,0,80,261.269,135.414,5,3
3589,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,67.702,33.350,4,88,134.861,520.232,5,4
3590,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,72.840,60.650,16,164,143.516,138.703,5,4
3591,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,37.154,40.119,8,88,196.077,552.552,5,4
3592,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,39.447,23.284,0,56,545.232,436.466,5,4
3593,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,49.814,8.376,0,36,487.286,392.403,5,4
3594,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,37.154,11.151,0,36,244.005,395.536,5,4
3595,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,47.061,11.789,0,80,274.016,476.293,5,4
3596,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,64.583,69.295,8,144,603.732,420.994,5,4
3597,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,88.894,36.693,4,124,283.049,169.758,5,4
3598,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,39.447,6.158,0,28,212.489,243.882,5,4
3599,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,82.105,18.807,0,52,194.150,508.665,5,4
3600,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,58.620,39.662,8,112,471.032,42.299,5,4
3601,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,46.786,11.325,0,72,599.363,232.384,5,4
3602,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,34.402,15.093,0,44,204.834,137.128,5,4
3603,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,55.501,35.365,0,84,353.424,330.854,5,4
3604,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,44.401,16.488,0,52,399.700,525.350,5,4
3605,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,55.134,14.562,0,44,187.234,610.626,5,4
3606,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,69.629,37.887,0,104,229.076,529.159,5,4
3607,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,85.408,47.308,12,104,136.392,12.606,5,4
3608,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,51.740,61.163,24,120,173.055,506.007,5,4
3609,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,52.841,39.090,8,92,536.101,482.684,5,4
3610,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,68.161,22.945,0,68,54.930,269.173,5,4
3611,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,38.530,42.857,12,96,601.128,403.430,5,4
3612,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,59.813,47.227,12,100,505.404,232.281,5,4
3613,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,87.059,38.154,0,108,271.028,397.405,5,4
3614,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,66.326,34.689,4,100,371.646,283.318,5,4
3615,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,38.622,28.409,0,84,178.271,482.295,5,4
3616,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,41.649,4.731,0,24,20.488,597.538,5,4
3617,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,55.593,37.314,0,84,389.237,332.503,5,4
3618,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,43.759,51.765,12,112,179.895,270.152,5,4
3619,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,78.711,27.179,0,72,358.356,130.298,5,4
3620,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,35.594,15.402,0,48,333.687,229.397,5,4
3621,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,57.336,5.050,0,36,134.416,212.913,5,4
3622,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,41.924,37.681,8,96,197.514,533.334,5,4
3623,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,73.390,37.285,4,96,332.209,433.689,5,4
3624,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,52.382,26.823,4,68,72.876,4.393,5,4
3625,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,59.813,91.294,16,176,473.674,280.792,5,4
3626,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,43.851,15.255,0,48,557.826,545.812,5,4
3627,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,82.564,56.711,20,120,147.951,530.399,5,4
3628,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,42.108,9.874,0,40,401.182,385.005,5,4
3629,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,72.198,31.802,0,80,445.834,393.670,5,4
3630,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,33.301,9.344,0,32,214.733,273.284,5,4
3631,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,86.967,3.511,0,28,159.882,259.663,5,4
3632,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,99.168,59.293,20,120,120.781,16.164,5,4
3633,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,105.590,39.194,4,116,311.877,261.254,5,4
3634,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,34.126,32.742,8,68,272.897,149.530,5,4
3635,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,64.950,28.243,0,80,296.318,113.059,5,4
3636,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,68.895,65.374,12,152,610.884,407.634,5,4
3637,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,60.914,37.542,4,76,87.311,298.340,5,4
3638,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,83.390,54.042,4,112,40.356,16.008,5,4
3639,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,53.300,24.028,0,68,369.297,145.308,5,4
3640,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,52.382,53.380,8,192,255.828,424.251,5,4
3641,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,84.766,43.234,8,112,58.014,477.375,5,4
3642,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,69.904,42.079,4,112,581.433,326.110,5,4
3643,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,84.766,23.597,0,68,286.587,325.148,5,4
3644,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,61.006,16.782,0,56,576.932,270.604,5,4
3645,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,63.024,16.210,0,44,113.804,409.971,5,4
3646,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,43.759,19.539,0,64,105.852,426.376,5,4
3647,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,78.161,49.005,8,116,443.939,575.475,5,4
3648,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,77.151,86.725,36,208,615.102,418.498,5,4
3649,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,60.914,15.042,0,44,222.054,267.315,5,4
3650,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,60.639,51.492,8,124,590.304,179.085,5,4
3651,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,68.253,42.296,12,104,50.168,177.083,5,4
3652,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,55.134,37.657,8,92,483.968,213.282,5,4
3653,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,34.677,31.534,0,76,288.822,395.136,5,4
3654,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,96.875,65.352,24,152,104.994,264.554,5,4
3655,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,82.564,38.449,4,92,319.483,603.479,5,4
3656,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,51.648,17.698,0,80,301.141,484.135,5,4
3657,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,76.784,19.560,0,80,317.189,246.908,5,4
3658,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,42.842,4.822,0,36,247.114,325.857,5,4
3659,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,46.878,8.188,0,32,266.923,331.515,5,4
3660,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,101.921,48.083,12,124,176.721,256.486,5,4
3661,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,38.255,10.158,0,36,476.867,429.465,5,4
3662,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,67.702,47.485,8,124,521.155,457.167,5,4
3663,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,81.004,24.471,0,72,273.354,46.605,5,4
3664,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,32.659,2.899,0,32,132.715,188.119,5,4
3665,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,41.282,9.973,0,60,98.563,298.668,5,4
3666,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,55.410,92.430,44,192,264.673,495.746,5,4
3667,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,78.069,24.752,0,68,380.886,444.865,5,4
3668,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,56.419,4.345,0,28,240.293,346.187,5,4
3669,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,40.456,31.918,8,76,430.309,256.249,5,4
3670,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,57.428,30.952,4,84,42.278,66.257,5,4
3671,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,52.199,13.666,0,52,278.770,287.515,5,4
3672,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,35.594,11.629,0,40,404.544,233.520,5,4
3673,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,53.850,29.227,4,64,43.244,48.965,5,4
3674,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,37.246,38.305,4,88,528.953,468.325,5,4
3675,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,33.668,2.736,0,28,127.818,357.128,5,4
3676,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,36.787,53.197,12,120,408.369,618.338,5,4
3677,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,60.914,3.795,0,48,289.296,593.996,5,4
3678,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,49.447,22.263,0,72,243.183,24.650,5,4
3679,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,91.738,22.720,0,64,432.569,235.250,5,4
3680,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,35.044,24.335,0,68,181.463,523.319,5,4
3681,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,36.695,25.550,0,64,107.663,30.266,5,4
3682,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,67.244,26.123,0,76,370.770,198.392,5,4
3683,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,79.445,52.970,20,124,115.166,257.074,5,4
3684,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,74.766,30.302,0,72,391.726,55.530,5,4
3685,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,38.530,29.790,0,64,95.213,502.135,5,4
3686,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,62.382,30.953,0,88,64.328,243.127,5,4
3687,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,42.383,16.372,0,52,302.943,359.199,5,4
3688,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,56.052,11.980,0,40,367.187,186.685,5,4
3689,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,50.089,32.513,0,80,458.557,575.794,5,4
3690,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,53.850,29.342,4,96,565.990,515.725,5,4
3691,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,52.382,10.095,0,44,114.063,378.079,5,4
3692,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,57.795,19.067,0,64,75.593,24.183,5,4
3693,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,47.520,34.193,4,92,598.600,447.391,5,4
3694,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,85.867,11.483,0,48,530.111,521.422,5,4
3695,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,70.730,37.650,4,92,380.776,602.358,5,4
3696,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,36.970,11.355,0,40,495.038,343.160,5,4
3697,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,45.135,14.268,0,128,608.240,438.165,5,4
3698,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,69.629,43.378,12,112,149.311,511.215,5,4
3699,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,39.631,49.602,12,100,48.693,465.163,5,4
3700,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,70.730,46.381,8,124,8.969,40.129,5,4
3701,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,43.025,22.354,0,56,333.944,129.917,5,4
3702,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,77.977,18.809,0,68,176.247,573.609,5,4
3703,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,65.226,81.975,28,192,215.592,407.754,5,4
3704,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,72.381,63.919,20,140,261.111,415.410,5,4
3705,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,47.979,99.143,40,212,288.508,504.936,5,4
3706,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,57.336,50.970,16,136,16.721,508.836,5,4
3707,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,38.622,45.349,20,88,366.038,609.469,5,4
3708,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,37.888,23.719,0,76,517.960,484.527,5,4
3709,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,81.371,32.988,4,104,55.632,93.985,5,4
3710,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,53.116,6.149,0,32,298.448,215.196,5,4
3711,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,62.840,61.378,12,152,532.591,428.032,5,4
3712,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,35.136,23.457,0,80,249.619,615.048,5,4
3713,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,57.428,37.393,8,92,324.857,119.127,5,4
3714,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,39.814,1.392,0,16,407.017,336.416,5,4
3715,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,89.719,29.779,0,96,187.147,534.714,5,4
3716,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,54.951,42.518,0,100,201.122,610.166,5,4
3717,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,56.510,17.123,0,60,272.267,206.855,5,4
3718,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,55.685,24.784,0,76,115.304,159.545,5,4
3719,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,97.242,77.287,20,176,375.132,332.578,5,4
3720,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,41.832,23.772,0,68,67.893,98.196,5,4
3721,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,65.226,31.741,4,84,34.223,318.312,5,4
3722,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,37.888,7.932,0,56,414.291,220.150,5,4
3723,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,56.694,35.883,8,76,181.179,422.716,5,4
3724,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,42.750,3.674,0,32,295.246,466.129,5,4
3725,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,33.576,8.251,0,44,19.106,466.318,5,4
3726,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,45.685,21.470,0,76,207.824,549.335,5,4
3727,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,49.722,17.410,0,64,10.316,15.065,5,4
3728,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,56.327,29.049,4,76,166.398,303.961,5,4
3729,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,74.124,23.757,0,68,198.757,570.600,5,4
3730,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,48.988,9.326,0,40,551.811,552.373,5,4
3731,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,35.044,46.188,12,100,207.533,532.921,5,4
3732,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,32.659,18.910,0,48,191.058,287.868,5,4
3733,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,52.933,21.192,0,84,163.111,503.558,5,4
3734,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,37.154,4.504,0,36,545.568,570.297,5,4
3735,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,61.097,1.904,0,20,48.760,611.083,5,4
3736,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,39.722,38.744,12,80,39.574,560.125,5,4
3737,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,62.473,24.223,0,68,564.331,449.714,5,4
3738,FRET_Rec.tif:Other:c:5/6 - Sequence 004/T12_FRET 01_052,44.768,6.984,0,36,268.956,569.375,5,4
3739,FRET_Rec.tif:Positive:c:5/6 - Sequence 004/T12_FRET 01_052,60.272,40.913,0,108,13.848,266.792,5,4
