 ,Label,Area,Mean,Min,Max,X,Y,Ch,Frame
2715,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T12_FRET037,34.126,23.946,4,52,341.306,506.782,5,4
2716,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T12_FRET037,45.594,20.813,0,56,254.516,441.124,5,4
2717,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,76.509,37.396,4,88,590.087,155.888,5,4
2718,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T12_FRET037,38.622,42.698,8,92,78.332,88.689,5,4
2719,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T12_FRET037,39.080,16.535,0,48,166.497,364.100,5,4
2720,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,47.887,19.203,4,52,224.549,81.890,5,4
2721,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,53.483,28.521,4,68,41.274,573.696,5,4
2722,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,69.079,95.442,44,192,574.438,384.777,5,4
2723,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,57.244,15.699,0,48,307.373,64.480,5,4
2724,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,78.069,99.361,28,240,114.532,111.411,5,4
2725,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T12_FRET037,42.933,51.615,16,96,495.896,400.433,5,4
2726,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,95.499,26.371,4,80,303.389,378.079,5,4
2727,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,52.015,27.153,0,72,286.251,39.079,5,4
2728,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,72.106,20.682,0,56,267.898,569.447,5,4
2729,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,78.069,61.777,20,156,567.320,160.578,5,4
2730,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,59.630,34.443,4,88,189.302,457.783,5,4
2731,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,69.262,31.264,4,80,243.594,608.256,5,4
2732,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,49.355,18.134,0,56,130.887,404.576,5,4
2733,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,41.190,18.290,0,64,131.710,181.422,5,4
2734,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,51.832,32.418,4,80,132.204,65.201,5,4
2735,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,51.373,17.057,0,88,129.348,246.210,5,4
2736,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,82.472,30.154,0,92,317.692,409.251,5,4
2737,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,76.601,61.504,8,168,41.121,263.081,5,4
2738,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,58.620,31.324,4,88,407.419,175.570,5,4
2739,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,79.445,23.843,0,80,145.329,589.893,5,4
2740,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,62.198,35.032,4,88,95.016,356.586,5,4
2741,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,74.675,26.506,0,72,171.306,254.915,5,4
2742,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,60.455,47.108,8,108,362.441,481.023,5,4
2743,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T12_FRET037,50.731,35.494,4,84,36.205,51.519,5,4
2744,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,56.877,25.581,0,76,564.976,473.785,5,4
2745,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,62.932,8.157,0,40,369.170,245.714,5,4
2746,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,46.052,28.215,4,72,407.616,420.428,5,4
2747,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,51.098,19.799,0,60,520.635,584.631,5,4
2748,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,77.794,25.660,0,64,381.966,267.499,5,4
2749,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,50.364,33.421,4,76,24.752,54.862,5,4
2750,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,81.371,28.140,4,72,180.336,290.700,5,4
2751,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,63.849,18.983,0,52,606.601,381.052,5,4
2752,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,42.108,23.686,0,64,3.760,115.944,5,4
2753,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,81.647,37.119,4,96,455.447,161.826,5,4
2754,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,54.034,33.623,4,72,464.827,22.669,5,4
2755,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T12_FRET037,36.879,21.184,0,48,128.185,344.459,5,4
2756,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,59.996,63.028,24,116,516.238,232.474,5,4
2757,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,77.243,63.074,24,132,431.150,527.311,5,4
2758,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T12_FRET037,41.557,20.989,0,56,73.811,51.881,5,4
2759,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T12_FRET037,39.539,20.130,0,52,280.734,313.282,5,4
2760,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,63.207,24.180,0,64,537.641,181.535,5,4
2761,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,84.582,96.932,12,255,69.507,449.782,5,4
2762,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,83.573,44.171,8,92,376.580,441.098,5,4
2763,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,73.207,31.358,0,104,449.935,391.249,5,4
2764,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,67.702,76.173,36,164,91.364,89.598,5,4
2765,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,91.738,82.160,28,168,318.200,558.783,5,4
2766,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,63.299,12.203,0,36,561.092,37.730,5,4
2767,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,71.647,28.932,0,76,276.951,204.419,5,4
2768,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,83.023,34.338,0,88,525.534,202.106,5,4
2769,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,88.160,62.972,20,124,155.350,267.410,5,4
2770,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,68.161,81.341,28,208,475.842,522.309,5,4
2771,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,60.363,27.015,0,84,379.856,461.331,5,4
2772,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,62.473,32.805,4,84,24.820,493.389,5,4
2773,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,94.582,37.897,4,84,586.785,211.483,5,4
2774,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,65.409,30.031,8,68,424.002,544.320,5,4
2775,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T12_FRET037,65.317,6.382,0,36,443.407,194.929,5,4
2776,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T12_FRET037,43.392,24.778,0,68,151.757,388.534,5,4
2777,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,64.308,94.653,40,224,317.522,535.154,5,4
2778,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,62.565,14.651,0,44,315.440,33.467,5,4
2779,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,63.941,23.409,0,68,265.596,243.802,5,4
2780,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,69.996,35.350,4,88,284.253,100.644,5,4
2781,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T12_FRET037,36.053,47.206,12,92,399.058,207.739,5,4
2782,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T12_FRET037,51.373,16.164,0,56,123.879,219.583,5,4
2783,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T12_FRET037,35.961,3.959,0,16,482.557,228.835,5,4
2784,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T12_FRET037,42.658,11.776,0,40,164.557,118.606,5,4
2785,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T22_FRET039,39.906,7.126,0,24,214.048,389.371,5,5
2786,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,97.425,32.207,4,72,409.535,500.357,5,5
2787,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,85.224,29.925,0,72,409.133,401.363,5,5
2788,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,90.086,13.466,0,40,571.123,351.699,5,5
2789,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,67.519,32.978,0,80,41.712,365.882,5,5
2790,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,81.004,25.445,0,76,516.186,401.747,5,5
2791,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,102.563,20.723,0,56,490.481,395.921,5,5
2792,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T22_FRET039,48.071,4.786,0,20,144.918,444.152,5,5
2793,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,52.382,8.546,0,28,425.105,148.616,5,5
2794,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,65.134,7.865,0,36,308.069,192.033,5,5
2795,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,71.280,21.833,0,76,616.264,395.313,5,5
2796,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,55.593,12.172,0,36,320.827,186.102,5,5
2797,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,82.380,9.657,0,32,148.514,374.905,5,5
2798,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,34.218,11.324,0,32,617.459,315.515,5,5
2799,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,47.153,12.623,0,36,75.013,224.238,5,5
2800,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,59.996,19.021,0,52,389.869,163.118,5,5
2801,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,35.869,5.616,0,28,305.417,85.340,5,5
2802,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,53.758,10.621,0,32,500.726,328.400,5,5
2803,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,67.427,16.229,0,52,95.614,35.862,5,5
2804,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,57.520,14.692,0,48,206.373,583.888,5,5
2805,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,93.297,9.499,0,40,276.465,273.787,5,5
2806,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,51.557,8.790,0,24,390.059,247.271,5,5
2807,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,100.453,14.089,0,48,176.881,339.736,5,5
2808,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T22_FRET039,47.337,6.488,0,28,319.102,229.261,5,5
2809,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,59.171,10.921,0,40,215.042,363.142,5,5
2810,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,92.563,17.166,0,48,37.027,41.859,5,5
2811,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,45.777,8.008,0,32,3.791,95.766,5,5
2812,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,58.712,29.106,0,64,490.237,275.320,5,5
2813,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,62.198,10.130,0,32,30.987,155.271,5,5
2814,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,64.216,20.566,0,52,282.384,441.219,5,5
2815,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,58.804,11.925,0,32,576.555,339.631,5,5
2816,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,120.085,16.468,0,52,109.516,381.113,5,5
2817,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T22_FRET039,44.126,5.921,0,24,513.672,183.230,5,5
2818,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,83.114,10.464,0,32,535.927,313.307,5,5
2819,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,51.924,11.724,0,40,239.062,4.006,5,5
2820,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,97.059,12.904,0,40,467.514,46.480,5,5
2821,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,84.490,19.405,0,56,565.117,580.823,5,5
2822,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,54.492,6.007,0,24,401.351,46.044,5,5
2823,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,49.080,8.621,0,32,396.842,88.882,5,5
2824,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,54.951,8.147,0,32,545.013,474.293,5,5
2825,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,37.704,15.856,0,44,2.435,403.675,5,5
2826,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,76.601,15.416,0,48,394.788,430.386,5,5
2827,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,83.206,29.998,4,84,84.137,106.168,5,5
2828,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,55.777,35.013,8,88,59.057,518.518,5,5
2829,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T22_FRET039,52.657,7.150,0,24,502.018,306.705,5,5
2830,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,78.711,17.716,0,52,28.782,476.982,5,5
2831,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T22_FRET039,34.126,9.785,0,28,341.306,506.782,5,5
2832,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T22_FRET039,45.594,8.668,0,24,254.516,441.124,5,5
2833,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,76.509,15.947,0,44,590.087,155.888,5,5
2834,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T22_FRET039,38.622,19.335,0,56,78.332,88.689,5,5
2835,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T22_FRET039,39.080,6.930,0,24,166.497,364.100,5,5
2836,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,47.887,7.571,0,24,224.549,81.890,5,5
2837,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,53.483,17.997,0,52,41.274,573.696,5,5
2838,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,69.079,55.240,16,136,574.438,384.777,5,5
2839,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,57.244,6.455,0,28,307.373,64.480,5,5
2840,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,78.069,59.187,8,140,114.532,111.411,5,5
2841,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T22_FRET039,42.933,18.453,0,56,495.896,400.433,5,5
2842,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,95.499,12.438,0,36,303.389,378.079,5,5
2843,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,52.015,9.517,0,32,286.251,39.079,5,5
2844,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,72.106,10.941,0,32,267.898,569.447,5,5
2845,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,78.069,25.250,4,68,567.320,160.578,5,5
2846,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,59.630,14.098,0,40,189.302,457.783,5,5
2847,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,69.262,19.370,0,52,243.594,608.256,5,5
2848,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,49.355,8.476,0,28,130.887,404.576,5,5
2849,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,41.190,8.258,0,24,131.710,181.422,5,5
2850,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,51.832,11.483,0,36,132.204,65.201,5,5
2851,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,51.373,9.721,0,40,129.348,246.210,5,5
2852,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,82.472,15.577,0,48,317.692,409.251,5,5
2853,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,76.601,25.394,4,64,41.121,263.081,5,5
2854,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,58.620,13.027,0,44,407.419,175.570,5,5
2855,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,79.445,13.589,0,48,145.329,589.893,5,5
2856,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,62.198,16.649,0,40,95.016,356.586,5,5
2857,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,74.675,12.457,0,32,171.306,254.915,5,5
2858,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,60.455,15.763,0,48,362.441,481.023,5,5
2859,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T22_FRET039,50.731,15.566,0,36,36.205,51.519,5,5
2860,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,56.877,7.477,0,32,564.976,473.785,5,5
2861,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,62.932,4.402,0,24,369.170,245.714,5,5
2862,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,46.052,13.068,0,36,407.616,420.428,5,5
2863,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,51.098,8.661,0,32,520.635,584.631,5,5
2864,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,77.794,10.137,0,36,381.966,267.499,5,5
2865,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,50.364,18.834,0,48,24.752,54.862,5,5
2866,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,81.371,12.640,0,36,180.336,290.700,5,5
2867,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,63.849,9.856,0,36,606.601,381.052,5,5
2868,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,42.108,10.475,0,36,3.760,115.944,5,5
2869,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,81.647,16.463,0,40,455.447,161.826,5,5
2870,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,54.034,10.764,0,32,464.827,22.669,5,5
2871,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T22_FRET039,36.879,7.960,0,28,128.185,344.459,5,5
2872,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,59.996,25.590,0,60,516.238,232.474,5,5
2873,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,77.243,25.919,0,72,431.150,527.311,5,5
2874,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T22_FRET039,41.557,13.174,0,32,73.811,51.881,5,5
2875,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T22_FRET039,39.539,8.009,0,32,280.734,313.282,5,5
2876,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,63.207,10.247,0,40,537.641,181.535,5,5
2877,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,84.582,42.842,4,108,69.507,449.782,5,5
2878,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,83.573,19.653,0,64,376.580,441.098,5,5
2879,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,73.207,13.469,0,44,449.935,391.249,5,5
2880,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,67.702,49.100,12,116,91.364,89.598,5,5
2881,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,91.738,34.160,8,72,318.200,558.783,5,5
2882,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,63.299,5.954,0,24,561.092,37.730,5,5
2883,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,71.647,9.639,0,32,276.951,204.419,5,5
2884,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,83.023,13.494,0,44,525.534,202.106,5,5
2885,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,88.160,30.943,4,84,155.350,267.410,5,5
2886,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,68.161,48.339,12,120,475.842,522.309,5,5
2887,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,60.363,12.657,0,36,379.856,461.331,5,5
2888,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,62.473,20.640,0,56,24.820,493.389,5,5
2889,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,94.582,15.096,0,40,586.785,211.483,5,5
2890,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,65.409,13.032,0,40,424.002,544.320,5,5
2891,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T22_FRET039,65.317,2.596,0,12,443.407,194.929,5,5
2892,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T22_FRET039,43.392,12.744,0,36,151.757,388.534,5,5
2893,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,64.308,48.411,16,112,317.522,535.154,5,5
2894,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,62.565,7.396,0,28,315.440,33.467,5,5
2895,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,63.941,10.812,0,48,265.596,243.802,5,5
2896,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,69.996,16.844,0,48,284.253,100.644,5,5
2897,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T22_FRET039,36.053,17.628,0,48,399.058,207.739,5,5
2898,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T22_FRET039,51.373,5.986,0,24,123.879,219.583,5,5
2899,FRET_Rec.tif:Other:c:5/6 - Sequence 005/T22_FRET039,35.961,2.245,0,16,482.557,228.835,5,5
2900,FRET_Rec.tif:Positive:c:5/6 - Sequence 005/T22_FRET039,42.658,4.129,0,20,164.557,118.606,5,5
2901,FRET_Rec.tif:Other:c:6/6 - Sequence 004/T0_FRET020,39.906,126.306,16,255,214.048,389.371,6,1
2902,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,97.425,141.266,51,244,409.535,500.357,6,1
2903,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,85.224,139.673,50,255,409.133,401.363,6,1
2904,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,90.086,136.678,56,210,571.123,351.699,6,1
2905,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,67.519,134.768,52,216,41.712,365.882,6,1
2906,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,81.004,141.133,74,235,516.186,401.747,6,1
2907,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,102.563,131.122,34,255,490.481,395.921,6,1
2908,FRET_Rec.tif:Other:c:6/6 - Sequence 004/T0_FRET020,48.071,116.702,25,255,144.918,444.152,6,1
2909,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,52.382,121.382,51,179,425.105,148.616,6,1
2910,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,65.134,127.263,45,244,308.069,192.033,6,1
2911,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,71.280,138.067,26,255,616.264,395.313,6,1
2912,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,55.593,129.061,59,225,320.827,186.102,6,1
2913,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,82.380,137.415,79,229,148.514,374.905,6,1
2914,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,34.218,136.099,62,212,617.459,315.515,6,1
2915,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,47.153,133.265,56,208,75.013,224.238,6,1
2916,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,59.996,130.341,56,208,389.869,163.118,6,1
2917,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,35.869,131.529,54,236,305.417,85.340,6,1
2918,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,53.758,130.686,56,203,500.726,328.400,6,1
2919,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,67.427,132.152,72,255,95.614,35.862,6,1
2920,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,57.520,144.718,72,219,206.373,583.888,6,1
2921,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,93.297,133.241,75,211,276.465,273.787,6,1
2922,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,51.557,134.536,70,225,390.059,247.271,6,1
2923,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,100.453,125.381,41,244,176.881,339.736,6,1
2924,FRET_Rec.tif:Other:c:6/6 - Sequence 004/T0_FRET020,47.337,131.085,47,207,319.102,229.261,6,1
2925,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,59.171,131.070,52,215,215.042,363.142,6,1
2926,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,92.563,128.651,52,241,37.027,41.859,6,1
2927,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,45.777,137.593,61,212,3.791,95.766,6,1
2928,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,58.712,132.648,51,255,490.237,275.320,6,1
2929,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,62.198,136.007,38,206,30.987,155.271,6,1
2930,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,64.216,131.283,40,255,282.384,441.219,6,1
2931,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,58.804,145.161,66,250,576.555,339.631,6,1
2932,FRET_Rec.tif:Positive:c:6/6 - Sequence 004/T0_FRET020,120.085,136.329,52,255,109.516,381.113,6,1
