 ,Label,Area,Mean,Min,Max,X,Y,Ch,Frame
4702,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,38.163,139.404,31,255,175.255,355.087,6,2
4703,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,62.840,149.200,89,220,357.322,601.030,6,2
4704,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,37.979,124.903,14,255,413.709,372.211,6,2
4705,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,98.068,128.970,64,198,413.607,124.032,6,2
4706,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,37.337,128.486,31,255,452.073,268.945,6,2
4707,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,55.960,154.123,87,227,534.044,584.738,6,2
4708,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,37.337,130.811,31,255,575.940,149.640,6,2
4709,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,60.639,137.694,73,222,442.285,355.580,6,2
4710,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,83.573,143.733,39,255,487.454,565.123,6,2
4711,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,45.227,142.850,34,255,489.527,491.376,6,2
4712,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,39.080,139.277,66,232,454.736,196.691,6,2
4713,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,55.043,138.055,41,255,515.173,559.905,6,2
4714,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,68.161,141.370,78,229,523.222,471.815,6,2
4715,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,59.905,126.196,63,204,38.767,38.372,6,2
4716,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,57.611,126.992,48,255,314.727,388.530,6,2
4717,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,73.298,139.124,75,220,312.185,321.516,6,2
4718,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,41.374,124.845,22,255,445.291,323.032,6,2
4719,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,34.769,121.148,32,255,337.913,187.505,6,2
4720,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,50.914,127.737,23,255,454.691,493.922,6,2
4721,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,50.272,136.891,74,207,476.682,212.614,6,2
4722,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,51.098,134.993,54,194,18.944,339.292,6,2
4723,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,54.767,133.685,40,255,195.357,96.641,6,2
4724,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,74.032,139.336,75,249,384.344,365.276,6,2
4725,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,46.878,128.705,20,255,409.441,299.756,6,2
4726,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,40.181,137.555,75,207,246.046,321.604,6,2
4727,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,63.024,149.389,84,247,567.714,459.184,6,2
4728,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,32.292,134.884,68,195,524.067,53.486,6,2
4729,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,78.803,141.255,60,222,510.146,482.455,6,2
4730,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,52.290,126.002,35,255,173.356,467.491,6,2
4731,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,46.144,135.233,68,197,63.086,151.999,6,2
4732,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,67.978,134.328,45,211,20.167,374.459,6,2
4733,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,38.805,113.563,11,255,112.383,218.653,6,2
4734,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,62.382,129.909,63,217,118.663,252.355,6,2
4735,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,51.465,130.467,43,206,127.928,173.700,6,2
4736,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,68.895,128.506,48,197,60.273,79.732,6,2
4737,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,37.704,118.007,18,255,108.899,467.407,6,2
4738,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,33.851,149.604,48,255,592.355,460.093,6,2
4739,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,33.209,94.240,15,234,224.309,224.698,6,2
4740,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,37.246,128.951,23,255,593.005,169.094,6,2
4741,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,52.566,138.939,43,220,32.463,419.135,6,2
4742,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,42.199,137.513,40,255,527.747,550.091,6,2
4743,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,52.290,140.409,72,204,444.924,272.315,6,2
4744,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,68.895,147.566,84,236,338.320,590.895,6,2
4745,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,38.713,112.635,25,255,275.003,144.656,6,2
4746,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,74.308,141.763,74,228,71.236,529.984,6,2
4747,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,43.667,136.916,24,255,463.452,547.728,6,2
4748,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,80.546,132.534,49,235,168.998,77.826,6,2
4749,FRET_Rec.tif:132-Other:c:6/6 - Sequence 001/T2_FRET 01_017,70.822,119.466,6,255,214.773,59.406,6,2
4750,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,33.209,131.472,59,253,411.561,495.983,6,2
4751,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,56.786,128.073,12,255,46.744,391.358,6,2
4752,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,48.529,122.456,20,255,200.460,483.869,6,2
4753,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,78.619,148.431,51,255,308.915,605.305,6,2
4754,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,64.216,129.467,35,212,165.540,261.720,6,2
4755,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,58.896,130.475,42,217,146.015,190.979,6,2
4756,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,58.162,132.568,30,255,433.569,396.039,6,2
4757,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,53.208,135.986,76,196,424.659,73.174,6,2
4758,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,35.869,129.309,37,255,492.675,381.734,6,2
4759,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,47.704,123.969,15,255,503.549,118.528,6,2
4760,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,36.420,150.708,33,255,557.559,221.139,6,2
4761,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,49.997,140.237,90,228,532.763,469.186,6,2
4762,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,59.538,129.160,27,255,416.107,527.341,6,2
4763,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,41.190,138.165,60,205,88.954,261.757,6,2
4764,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T2_FRET 01_017,51.740,139.312,80,219,269.927,262.725,6,2
4765,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,49.905,112.665,26,255,196.947,11.341,6,2
4766,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,33.484,137.690,43,255,611.905,110.014,6,2
4767,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,33.668,129.436,38,250,338.407,577.891,6,2
4768,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T2_FRET 01_017,51.465,121.508,17,254,136.981,24.500,6,2
4769,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,51.006,145.692,80,250,324.178,589.497,6,3
4770,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,62.840,136.825,59,227,347.614,349.641,6,3
4771,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,47.612,137.484,66,232,50.502,459.270,6,3
4772,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,95.591,132.887,56,230,248.051,65.675,6,3
4773,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,58.162,134.852,50,206,269.835,243.250,6,3
4774,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,38.438,132.544,59,255,600.638,375.586,6,3
4775,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,71.372,142.522,78,255,340.908,388.262,6,3
4776,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,37.612,121.471,34,255,239.716,73.327,6,3
4777,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,51.281,145.165,82,203,219.857,459.523,6,3
4778,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,74.399,138.258,61,223,464.685,375.784,6,3
4779,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,45.135,142.283,91,211,599.643,15.184,6,3
4780,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,66.143,137.380,71,205,191.769,74.156,6,3
4781,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,63.116,127.471,19,255,403.325,604.641,6,3
4782,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,66.602,132.795,68,191,71.528,74.410,6,3
4783,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,90.637,140.230,57,211,566.369,13.471,6,3
4784,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,35.136,118.133,27,236,335.881,224.149,6,3
4785,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,41.374,129.747,56,233,448.741,143.086,6,3
4786,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,39.447,122.786,36,255,336.384,511.888,6,3
4787,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,48.988,129.129,28,255,442.728,471.872,6,3
4788,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,42.475,134.685,63,203,202.406,296.395,6,3
4789,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,69.445,128.470,56,200,435.296,173.290,6,3
4790,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,48.346,135.146,79,209,114.440,299.465,6,3
4791,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,35.044,114.356,31,239,179.819,261.039,6,3
4792,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,81.280,142.887,80,214,471.672,300.481,6,3
4793,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,32.934,111.423,38,250,33.025,359.399,6,3
4794,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,78.711,136.098,61,220,145.547,15.942,6,3
4795,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,55.501,140.478,68,255,511.397,176.310,6,3
4796,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,48.254,141.257,70,207,110.871,423.168,6,3
4797,FRET_Rec.tif:30-Positive:c:6/6 - Sequence 001/T7_FRET 01_021,39.906,139.156,52,255,366.885,367.785,6,3
4798,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,66.877,133.181,59,235,96.502,25.009,6,3
4799,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,57.061,135.442,42,255,381.241,173.388,6,3
4800,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,40.823,132.562,39,255,391.581,554.871,6,3
4801,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,75.133,133.849,33,255,551.818,39.476,6,3
4802,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,35.319,135.821,49,255,513.664,357.062,6,3
4803,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,43.942,116.520,39,219,421.847,86.763,6,3
4804,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,34.952,131.417,76,204,242.100,58.487,6,3
4805,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,35.227,109.594,17,248,67.161,243.579,6,3
4806,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,114.305,138.004,65,209,131.513,428.638,6,3
4807,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,35.044,127.958,29,255,561.318,122.540,6,3
4808,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,49.263,148.134,29,255,507.740,571.948,6,3
4809,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,139.808,130.905,28,255,356.764,35.947,6,3
4810,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,55.226,132.000,69,210,74.788,341.496,6,3
4811,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,33.484,140.619,59,237,580.438,446.416,6,3
4812,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,56.327,123.738,14,255,498.003,175.355,6,3
4813,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,35.778,132.828,46,245,131.944,219.308,6,3
4814,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,50.456,136.455,43,255,514.532,438.773,6,3
4815,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,55.043,134.145,63,213,497.173,209.864,6,3
4816,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,69.170,146.541,50,255,611.818,369.475,6,3
4817,FRET_Rec.tif:51-Other:c:6/6 - Sequence 001/T7_FRET 01_021,86.692,122.109,27,255,306.178,292.511,6,3
4818,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,49.171,133.875,71,203,118.938,133.222,6,3
4819,FRET_Rec.tif:53-Other:c:6/6 - Sequence 001/T7_FRET 01_021,73.482,128.886,28,255,267.740,21.817,6,3
4820,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,118.617,153.516,54,255,438.744,609.863,6,3
4821,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,68.620,129.972,35,237,139.092,343.764,6,3
4822,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,43.300,139.536,82,227,404.379,346.086,6,3
4823,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,50.456,159.598,55,255,285.918,613.601,6,3
4824,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,53.300,141.530,63,255,420.402,492.186,6,3
4825,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,84.307,132.725,71,217,60.618,33.933,6,3
4826,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,36.053,112.384,31,240,468.945,238.477,6,3
4827,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,82.105,129.280,68,223,114.097,46.259,6,3
4828,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,37.154,149.323,93,205,298.105,593.588,6,3
4829,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,78.344,131.149,57,255,32.333,268.378,6,3
4830,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,56.052,141.360,69,234,52.867,413.260,6,3
4831,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,55.318,133.058,61,199,116.123,183.601,6,3
4832,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,38.071,119.839,22,255,362.825,229.094,6,3
4833,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,56.602,115.358,16,255,171.038,243.124,6,3
4834,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,80.821,134.008,58,226,121.061,227.729,6,3
4835,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,35.502,132.101,35,255,183.521,338.721,6,3
4836,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,36.512,124.309,46,255,456.874,156.475,6,3
4837,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,33.393,135.626,78,252,553.166,3.566,6,3
4838,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,79.812,146.838,78,214,155.459,591.584,6,3
4839,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,34.310,109.684,36,234,327.891,508.475,6,3
4840,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,41.924,136.755,75,237,281.374,310.639,6,3
4841,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,42.842,113.728,23,255,255.195,208.326,6,3
4842,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,42.750,129.751,36,255,500.695,433.124,6,3
4843,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,35.044,119.202,24,255,576.424,192.532,6,3
4844,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,36.787,119.506,17,255,248.433,30.484,6,3
4845,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,66.602,137.145,61,238,417.570,230.905,6,3
4846,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,39.355,114.382,16,255,44.965,468.605,6,3
4847,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,50.639,133.500,60,202,166.704,41.421,6,3
4848,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,34.493,113.971,39,255,272.091,535.284,6,3
4849,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,93.114,138.847,52,217,356.784,358.381,6,3
4850,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,36.970,127.151,39,255,221.942,419.242,6,3
4851,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,38.163,134.526,40,255,175.255,355.087,6,3
4852,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,62.840,152.191,89,231,357.322,601.030,6,3
4853,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,37.979,126.123,10,255,413.709,372.211,6,3
4854,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,98.068,128.735,67,194,413.607,124.032,6,3
4855,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,37.337,126.371,31,255,452.073,268.945,6,3
4856,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,55.960,151.380,88,234,534.044,584.738,6,3
4857,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,37.337,125.823,27,255,575.940,149.640,6,3
4858,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,60.639,137.891,74,219,442.285,355.580,6,3
4859,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,83.573,146.638,57,255,487.454,565.123,6,3
4860,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,45.227,140.181,45,255,489.527,491.376,6,3
4861,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,39.080,136.660,61,205,454.736,196.691,6,3
4862,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,55.043,133.995,41,255,515.173,559.905,6,3
4863,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,68.161,144.035,74,238,523.222,471.815,6,3
4864,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,59.905,129.196,55,207,38.767,38.372,6,3
4865,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,57.611,124.699,50,255,314.727,388.530,6,3
4866,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,73.298,140.434,74,208,312.185,321.516,6,3
4867,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,41.374,123.350,24,255,445.291,323.032,6,3
4868,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,34.769,114.406,27,255,337.913,187.505,6,3
4869,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,50.914,128.562,25,255,454.691,493.922,6,3
4870,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,50.272,139.655,83,216,476.682,212.614,6,3
4871,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,51.098,133.458,60,217,18.944,339.292,6,3
4872,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,54.767,115.564,27,253,195.357,96.641,6,3
4873,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,74.032,140.007,64,255,384.344,365.276,6,3
4874,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,46.878,121.718,22,255,409.441,299.756,6,3
4875,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,40.181,136.498,74,206,246.046,321.604,6,3
4876,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,63.024,151.281,83,237,567.714,459.184,6,3
4877,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,32.292,138.702,88,194,524.067,53.486,6,3
4878,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,78.803,143.008,73,230,510.146,482.455,6,3
4879,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,52.290,121.551,12,255,173.356,467.491,6,3
4880,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,46.144,136.080,71,217,63.086,151.999,6,3
4881,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,67.978,137.224,55,204,20.167,374.459,6,3
4882,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,38.805,110.877,30,255,112.383,218.653,6,3
4883,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,62.382,131.194,73,195,118.663,252.355,6,3
4884,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,51.465,132.847,57,197,127.928,173.700,6,3
4885,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,68.895,129.252,40,221,60.273,79.732,6,3
4886,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,37.704,115.815,29,255,108.899,467.407,6,3
4887,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,33.851,148.352,53,255,592.355,460.093,6,3
4888,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,33.209,101.704,10,255,224.309,224.698,6,3
4889,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,37.246,128.266,24,255,593.005,169.094,6,3
4890,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,52.566,138.630,60,230,32.463,419.135,6,3
4891,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,42.199,130.650,48,255,527.747,550.091,6,3
4892,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,52.290,141.282,79,204,444.924,272.315,6,3
4893,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,68.895,148.565,67,255,338.320,590.895,6,3
4894,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,38.713,111.161,24,255,275.003,144.656,6,3
4895,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,74.308,141.838,85,234,71.236,529.984,6,3
4896,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,43.667,136.204,22,255,463.452,547.728,6,3
4897,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,80.546,132.110,45,236,168.998,77.826,6,3
4898,FRET_Rec.tif:132-Other:c:6/6 - Sequence 001/T7_FRET 01_021,70.822,116.141,4,255,214.773,59.406,6,3
4899,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,33.209,129.923,67,255,411.561,495.983,6,3
4900,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,56.786,123.784,17,255,46.744,391.358,6,3
4901,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,48.529,113.715,15,255,200.460,483.869,6,3
4902,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,78.619,149.579,44,255,308.915,605.305,6,3
4903,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,64.216,130.077,52,210,165.540,261.720,6,3
4904,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,58.896,135.667,53,255,146.015,190.979,6,3
4905,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,58.162,132.994,31,255,433.569,396.039,6,3
4906,FRET_Rec.tif:Positive:c:6/6 - Sequence 001/T7_FRET 01_021,53.208,136.852,84,215,424.659,73.174,6,3
4907,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,35.869,130.210,27,254,492.675,381.734,6,3
4908,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,47.704,122.035,13,255,503.549,118.528,6,3
4909,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,36.420,135.224,24,255,557.559,221.139,6,3
4910,FRET_Rec.tif:Other:c:6/6 - Sequence 001/T7_FRET 01_021,49.997,143.004,85,221,532.763,469.186,6,3
